track_id,track_name,artist_id,artist_name,album_id,duration,length,release_date,year,decade,popularity,popular,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist
4SCrQyTIkLycBEECKjs70Q,Bakery,1GMPMhz8k6gLNYMGoz9hYB,Phay,11FcZ1YjsQIRt5E67o4ARv,223843,Short,2021-05-14,2021,2020s,33,0,0.835,0.778,4,-5.59,1,0.0676,0.434,0.0,0.313,0.966,147.969,0uqvdRxLapFl6omBnkkLx9,Slow
4TCvrXOZVU7WT73d2lVs63,Million Dollar Mullet - ChopNotSlop Remix,31IZdHrCZ5pRhLz4zBxN3o,Riff Raff,7849czIQVjlaTvGYYuU9Im,305161,Long,2021-01-08,2021,2020s,35,0,0.937,0.472,1,-11.786,1,0.388,0.0184,0.0,0.117,0.682,132.63,0uqvdRxLapFl6omBnkkLx9,Slow
2rolXMEUPF6WUdFNv0LYWq,LULLABY,7MruksIuWAiqH1CNEa51D9,SAKVREYE,6gzLIQFA20iJn5hV7QRJ9t,123116,Short,2021-05-28,2021,2020s,24,0,0.679,0.949,10,-5.759,0,0.0498,0.0189,0.691,0.909,0.281,154.001,0uqvdRxLapFl6omBnkkLx9,Slow
3TX48VJgVZv4SIGM6ICxeZ,Papi Chulo Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,0Gmz3wPJbCiuLPPJJGKfDh,186000,Short,2021-01-26,2021,2020s,55,1,0.765,0.618,1,-8.049,1,0.103,0.298,0.0,0.11,0.408,109.986,0uqvdRxLapFl6omBnkkLx9,Slow
3hPFsf6H4Fahlx0v7tL60P,Bank Account Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,3hfgMr8FWWxa4unu6K4PlX,266482,Short,2021-01-26,2021,2020s,57,1,0.847,0.446,0,-11.31,0,0.0578,0.051,0.182,0.17,0.383,123.998,0uqvdRxLapFl6omBnkkLx9,Slow
0pJfsxFTaXoFrOtHCoUl4Z,Unseen,0BmvxtDrOs00Vz9Jp48mZu,HenryDaher,2I1tm130fd1e2HXBthkHBs,198904,Short,2021-02-12,2021,2020s,49,0,0.381,0.437,9,-11.683,0,0.0659,0.848,0.0378,0.109,0.124,145.935,0uqvdRxLapFl6omBnkkLx9,Slow
0epUNFTExEwntF3IiIO6sr,Good Feelin',27foDL8SBDLivhZNlDsAza,Billy Marchiafava,25pgncF8sNNdd9FQTqHiqo,175369,Short,2021-04-16,2021,2020s,60,1,0.88,0.679,6,-8.943,0,0.0535,0.0673,0.0,0.316,0.935,115.02,0uqvdRxLapFl6omBnkkLx9,Slow
4P4SPBLAqNLeK3MfqxNb0H,Without Me Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,3dsO3kSOMTDOnkHH2g2pWt,286211,Short,2021-01-26,2021,2020s,54,1,0.673,0.496,7,-7.372,1,0.0383,0.242,0.0,0.0902,0.164,108.81,0uqvdRxLapFl6omBnkkLx9,Slow
17ZA1gtV3tmeMjyAS5UFNG,Rockabye Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,71Rl5YN1o0bCsVkPn4cSIe,295906,Short,2021-01-26,2021,2020s,53,1,0.62,0.506,6,-9.913,0,0.0892,0.442,0.0,0.0704,0.651,87.366,0uqvdRxLapFl6omBnkkLx9,Slow
4rUJEF9m34h1r5CgzAvTUW,Unforgettable Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,5HOU8FA3dtoNeU1vujZlrm,268018,Short,2021-01-26,2021,2020s,5,0,0.623,0.584,6,-13.094,0,0.177,0.0511,0.0404,0.106,0.687,169.903,0uqvdRxLapFl6omBnkkLx9,Slow
3pYvs3jAA5APaB5cax7eXr,Bad Habits (Slowed + Reverb),0jowzILNRrPmfpajO2iWmz,Solstice,6FZKyNYrKmICp07GkFjsAx,187559,Short,2020-05-01,2020,2020s,45,0,0.618,0.546,11,-12.558,1,0.123,0.00805,0.000875,0.312,0.286,144.367,0uqvdRxLapFl6omBnkkLx9,Slow
6LjKBnF1hXMR91Pcl1w8bo,Stargazer,4OdN9dkhoV89itJ4GIChBL,Blaine,1WzkMn1Ahz9rXqyDyC6IzR,133670,Short,2021-05-28,2021,2020s,32,0,0.611,0.619,2,-7.772,1,0.0872,0.237,0.0,0.268,0.704,157.886,0uqvdRxLapFl6omBnkkLx9,Slow
6Jqxp4JxTdqkvFnCBxkzHU,g r e e k t r a g e d y - Slowed,3TT4DoOUqqtvMihcXYqowJ,DJ Covy,7ivxYqHXZqPsPHa9Jk2uoT,280241,Short,2021-01-14,2021,2020s,48,0,0.73,0.588,6,-10.094,0,0.0571,0.723,0.414,0.0964,0.298,105.348,0uqvdRxLapFl6omBnkkLx9,Slow
2TPK2ovLce8toaIaJ32JYX,Let Her Go (Screwed and Chopped),1UOqqaCn0JIkR977k0L4LD,DJ Drobitussin,4fVVVJkhQ8Qd4msiudoCIL,310880,Long,2018-09-22,2018,2010s,38,0,0.486,0.431,1,-10.406,0,0.053,0.201,4e-06,0.362,0.215,122.422,0uqvdRxLapFl6omBnkkLx9,Slow
1burHpVGbIJQ2UvPHhinFW,Phonk House Demo,3Q7Je4ZC1fQXY3wBZ5BqR5,TZAR,2HD2LJrw5uyHMN2dIZtBUn,115121,Short,2021-05-28,2021,2020s,35,0,0.79,0.7,8,-7.825,1,0.0739,0.00082,0.421,0.151,0.387,123.002,0uqvdRxLapFl6omBnkkLx9,Slow
2gsKDJhdryzv6Vv3YkobaN,ppcocaine - Slowed,04asJ5NL3DkTYcns86h02I,MePemuro,3u1t1rey7BuUevYXVhCtfH,203833,Short,2020-12-04,2020,2020s,39,0,0.767,0.494,1,-12.706,1,0.0925,0.307,0.0,0.201,0.644,86.121,0uqvdRxLapFl6omBnkkLx9,Slow
1RUZs8J5u9tgmVQ78Ok0Cd,SoFtly / Killing Me Softly With His Song - TikTok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,3BiwAP0DVEqiktMFqkcSZU,176251,Short,2020-10-12,2020,2020s,60,1,0.966,0.583,4,-8.254,0,0.228,0.0355,0.38,0.157,0.87,127.963,0uqvdRxLapFl6omBnkkLx9,Slow
0WMFDSACtwQKmQQCMatB3m,Goodbye - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,0ek3FXH2nWIBAaKwutHALR,263481,Short,2020-10-08,2020,2020s,52,1,0.773,0.802,1,-3.495,0,0.0808,0.0733,0.89,0.0969,0.183,92.665,0uqvdRxLapFl6omBnkkLx9,Slow
7N3AWpme64LhM1P8I6yIZx,I Like It Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,3fGJkclsf74VjMEt9XJ800,296842,Short,2020-12-18,2020,2020s,49,0,0.78,0.658,2,-6.623,1,0.105,0.12,0.0,0.339,0.536,115.439,0uqvdRxLapFl6omBnkkLx9,Slow
5eoLmwUNzRXHHj9IKZUDK5,eager,05TvjXcgQveeF7wh2DBHvp,eli.,6ErAZGsd3i1K39euZoGA00,164000,Short,2021-04-16,2021,2020s,48,0,0.447,0.83,7,-6.679,0,0.128,0.0619,0.0,0.0787,0.14,179.873,0uqvdRxLapFl6omBnkkLx9,Slow
0LJoorgtlZc8DezeHR8ZqP,you broke me first - Slowed,1BYb2bqPgsx32Ci3HEzuia,wanderoof,00Q7r4QNTrawNrMqiToViG,197015,Short,2021-01-07,2021,2020s,56,1,0.619,0.307,1,-11.083,1,0.0469,0.727,0.0,0.1,0.0694,106.609,0uqvdRxLapFl6omBnkkLx9,Slow
4hgn8VbLCTXFGJnHFIMHas,dirty laundry (slowed),2cFrymmkijnjDg9SS92EPM,blackbear,6bjhULuVM3sQeWUzgDwG2b,167369,Short,2020-12-20,2020,2020s,56,1,0.79,0.665,5,-6.635,0,0.0413,0.0741,3.21e-06,0.241,0.516,96.047,0uqvdRxLapFl6omBnkkLx9,Slow
5i8jLP4CRfCQDxlJoixNhi,wizard 101,1p8A4FgZDL8Q7o6BO3NwJk,David Shawty,1YGz9LWLCGLud3jez3huzj,119134,Short,2021-03-19,2021,2020s,46,0,0.615,0.593,5,-7.402,1,0.247,0.284,0.0,0.209,0.348,166.038,0uqvdRxLapFl6omBnkkLx9,Slow
7bZaYgGNjTPlRp3uQ7RapJ,No Idea Bass Boosted (Slowed),12sZnW13tpDIhvsfdRI2Mj,Soft Q,2avlmEkba6EYb7xWafA6KF,180953,Short,2019-12-19,2019,2010s,54,1,0.704,0.412,10,-13.672,0,0.0587,0.607,0.0427,0.165,0.509,108.842,0uqvdRxLapFl6omBnkkLx9,Slow
26flFUef9I4kW7qiQwZF2T,Sway With Me (slowed),1S3bSLnu3ozJ95rAWmrAWr,Cytus ll,1Ew15t5H5HcDE4JAwWpVkF,236678,Short,2021-04-13,2021,2020s,50,0,0.584,0.577,9,-12.037,1,0.0532,0.0148,0.0,0.355,0.599,92.313,0uqvdRxLapFl6omBnkkLx9,Slow
7M933CBt5jHL6m4v2wqBrJ,D u s k T i l l D a w n (slowed reverb),3dwVndIdsi5UVhJjFstRUX,FiloChill,3h8T5F5YLAkbxOL8N18jni,305855,Long,2021-03-28,2021,2020s,49,0,0.333,0.314,6,-12.929,0,0.0374,0.48,0.00147,0.235,0.0579,143.28,0uqvdRxLapFl6omBnkkLx9,Slow
66OTK5mDazP9zu9zSUpl62,D o n ' t L e t M e D o w n (slowed reverb),3dwVndIdsi5UVhJjFstRUX,FiloChill,6KWiaEdGrDIVSl69NaZmhK,250840,Short,2021-04-02,2021,2020s,46,0,0.585,0.34,1,-12.988,0,0.0363,0.197,5.55e-06,0.202,0.0741,120.099,0uqvdRxLapFl6omBnkkLx9,Slow
4I0msd0KkIXxb3cENqdeuF,W o r t h I t (slowed reverb),3dwVndIdsi5UVhJjFstRUX,FiloChill,2nOXCpaqmpbJotj68aKBtD,272649,Short,2021-04-08,2021,2020s,46,0,0.689,0.426,8,-9.075,1,0.172,0.0478,0.0,0.202,0.387,157.99,0uqvdRxLapFl6omBnkkLx9,Slow
0wNFc0kN4JODVsmzYQjB72,Cumbia,12nEr6QOfSKkiTXjEp8tBB,Koosen,4AVXxFkuADWABBbm0ctGQY,119000,Short,2021-05-28,2021,2020s,54,1,0.683,0.903,6,-2.833,1,0.0672,0.00757,0.654,0.749,0.6,124.916,0eO9GdldX5XNVSLrRYplt1,Songs
1Xi84slp6FryDSCbzq4UCD,Arcade,3klZnJvYGIbWritVwQD434,Duncan Laurence,7BISGeB7QwhqRIadxuLHfG,183624,Short,2019-03-07,2019,2010s,87,1,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,1T3sDN0j3hzg6NE3dbiSmX,Sad
5vjLSffimiIP26QG5WcN2K,Hold On,5D3muNJhYYunbRkh3FKgX0,Chord Overstreet,2EfmyRWheMtmVTCIsptsLi,198853,Short,2017-02-03,2017,2010s,82,1,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,1T3sDN0j3hzg6NE3dbiSmX,Sad
5JCoSi02qi3jJeHdZXMmR8,favorite crime,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6s84u2TUpR3wdUv4NgKA2j,152666,Short,2021-05-21,2021,2020s,91,1,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,1T3sDN0j3hzg6NE3dbiSmX,Sad
47EWMOElkkbMp5m9SBkx7d,IDK You Yet,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,2BcmdSV1kyss7KFuSpobeS,184638,Short,2020-04-09,2020,2020s,46,0,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,1T3sDN0j3hzg6NE3dbiSmX,Sad
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,1xJ7jIK1tT0aVoJw1fPE6r,173306,Short,2019-01-24,2019,2010s,80,1,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,1T3sDN0j3hzg6NE3dbiSmX,Sad
4CxFN5zON70B3VOPBYbd6P,you were good to me,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,16mjtcKPxpQ4ajFHmJ0hJC,219146,Short,2019-05-03,2019,2010s,80,1,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,1T3sDN0j3hzg6NE3dbiSmX,Sad
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2CMlkzFI2oDAy5MbyV7OV5,198040,Short,2020-03-20,2020,2020s,87,1,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,1T3sDN0j3hzg6NE3dbiSmX,Sad
5CZ40GBx1sQ9agT82CLQCT,traitor,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6s84u2TUpR3wdUv4NgKA2j,229226,Short,2021-05-21,2021,2020s,92,1,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,1T3sDN0j3hzg6NE3dbiSmX,Sad
2v8GT5HHcqFaTXS2xijw4r,Changes,1adGvsK8A0XG2D18ufk7fZ,Hayd,4h8xh5PZ1CNVW9vTdqRYAL,214814,Short,2020-11-13,2020,2020s,70,1,0.648,0.115,6,-17.133,1,0.0445,0.939,3.88e-05,0.11,0.29,119.967,1T3sDN0j3hzg6NE3dbiSmX,Sad
3EPXxR3ImUwfayaurPi3cm,Be Alright,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,0YZLXTaHLcgl5UdtKDiUXD,196373,Short,2018-06-29,2018,2010s,81,1,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,1T3sDN0j3hzg6NE3dbiSmX,Sad
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2wiPF3m0ylst0JSk1IvZL8,215106,Short,2019-11-22,2019,2010s,84,1,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,1T3sDN0j3hzg6NE3dbiSmX,Sad
1v6svH1Fyx9C1nIt1mA2DT,All I Want,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,4GgojLZOPRu8MdUVmjNRSI,177322,Short,2020-01-10,2020,2020s,73,1,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,1T3sDN0j3hzg6NE3dbiSmX,Sad
1QRKeAlaLqJUeCWMBRP20A,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,2HB65P72dFRiOKvbLLcil2,Meryl Streep,6QtnCAFmqOwR75jOOmU7k9,230893,Short,2008-01-01,2008,2000s,68,1,0.463,0.489,2,-7.968,1,0.0288,0.507,0.0,0.165,0.249,140.034,1T3sDN0j3hzg6NE3dbiSmX,Sad
1qk9ujVgudgU8CyhKOx8ji,Somebody That I Used To Know,2AsusXITU8P25dlRNhcAbG,Gotye,6EMxWaM803hd4sPsJ6PkcA,244893,Short,2011-01-01,2011,2010s,63,1,0.864,0.515,0,-6.967,1,0.0367,0.571,7.92e-05,0.0947,0.755,129.048,1T3sDN0j3hzg6NE3dbiSmX,Sad
2TOzTqQXNmR2zDJXihjZ2e,enough for you,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6s84u2TUpR3wdUv4NgKA2j,202826,Short,2021-05-21,2021,2020s,90,1,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,1T3sDN0j3hzg6NE3dbiSmX,Sad
60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,5658aM19fA3JVwTK6eQX70,205686,Short,2019-05-17,2019,2010s,80,1,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,1T3sDN0j3hzg6NE3dbiSmX,Sad
1Zv2jT7iZu98Feqpzhn0nd,(i hope you) miss me,7sPFCTilT1dZsqcDXzOiQf,Joseph Black,2FSsUu3vgMkoffjHBSdk1r,159170,Short,2020-02-14,2020,2020s,68,1,0.734,0.596,6,-10.023,0,0.324,0.118,0.0,0.107,0.317,98.024,1T3sDN0j3hzg6NE3dbiSmX,Sad
71i3wlanzjflfYz0gkT2W8,Falling Up,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,3Atxu3OmHIpYYDxZu0Vsud,206947,Short,2021-03-05,2021,2020s,72,1,0.654,0.756,2,-3.594,1,0.0534,0.648,0.0,0.0995,0.475,103.551,1T3sDN0j3hzg6NE3dbiSmX,Sad
5WfACgyEk4rwdWU3rrzNt1,Godspeed,53KwLdlmrlCelAZMaLVZqU,James Blake,0qYRbCu2dmz948wOiROlcC,173840,Short,2020-09-11,2020,2020s,67,1,0.395,0.174,6,-10.313,1,0.043,0.916,0.00602,0.104,0.221,73.773,1T3sDN0j3hzg6NE3dbiSmX,Sad
6hjh2phISvfR1Ib6S0FK7b,Trying My Best,2jHp7gQArCQrlMvdrIVFCg,Anson Seabra,46NEhlXaMzNTg19kSBthTv,222467,Short,2020-05-08,2020,2020s,70,1,0.691,0.0682,5,-18.186,1,0.0645,0.951,0.0,0.0916,0.352,76.94,1T3sDN0j3hzg6NE3dbiSmX,Sad
5eDvWpMdQHtN8NXwojaAH1,Relapse,6tlZOlraBrfKljvD2O6wTV,Cap Carter,6RxSFBDcP80PJOHN5e8R4w,183213,Short,2021-02-26,2021,2020s,31,0,0.601,0.514,0,-6.781,1,0.0393,0.0362,0.0,0.302,0.271,123.631,1T3sDN0j3hzg6NE3dbiSmX,Sad
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,0IuHVgAvbNDJnJepuSZ8Oz,248586,Short,2009-01-01,2009,2000s,74,1,0.459,0.545,6,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941,1T3sDN0j3hzg6NE3dbiSmX,Sad
0742PcMPo2Akmo4vHC29VZ,this is how you fall in love,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5nAv0lNEyaR9IC0RR2UQiW,174586,Short,2021-01-15,2021,2020s,58,1,0.52,0.204,7,-12.488,1,0.0355,0.733,2.53e-05,0.126,0.274,79.682,1T3sDN0j3hzg6NE3dbiSmX,Sad
3dv9Bvpp9HikNsEvDCKHhC,Spirits,6ujr1NkqbZpYOhquczUUfl,The Strumbellas,6kwHSCglEAypfrWFaCcRPy,203653,Short,2016-04-22,2016,2010s,0,0,0.553,0.729,0,-3.696,1,0.0266,0.181,0.0,0.109,0.776,80.503,1T3sDN0j3hzg6NE3dbiSmX,Sad
7y8Qy4I0VWGMEbZvZ0C9x7,Love You From a Distance,1Zi1c8sWZTy5rDiN3lAuEj,Ashley Kutcher,2AAt2TLcCV4LNFojyMwOoq,204000,Short,2020-10-30,2020,2020s,69,1,0.333,0.538,4,-8.653,1,0.0325,0.557,0.0,0.0977,0.63,149.377,1T3sDN0j3hzg6NE3dbiSmX,Sad
218q4fCmVERKhXEZDr6g4P,Cry Over Boys,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,6hEdISwurRTZlHPsyQhYy6,170812,Short,2021-01-27,2021,2020s,33,0,0.847,0.254,7,-13.551,1,0.0667,0.835,1.98e-05,0.527,0.381,117.987,1T3sDN0j3hzg6NE3dbiSmX,Sad
5m0eMnsWwzgGsUxe1mhFYR,White Tee (with NO1-NOAH),57LYzLEk2LcFghVwuWbcuS,Summer Walker,0MJ0Sjfn5PCa4kpUbU31JR,211373,Short,2020-07-10,2020,2020s,75,1,0.791,0.366,1,-8.337,1,0.0966,0.744,7.24e-06,0.106,0.335,124.878,1T3sDN0j3hzg6NE3dbiSmX,Sad
7AFASza1mXqntmGtbxXprO,changes,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2Ti79nwTsont5ZHfdxIzAm,121886,Short,2018-03-16,2018,2010s,82,1,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,1T3sDN0j3hzg6NE3dbiSmX,Sad
4aY0tZIaboefmkBEsjAovI,If I Die Young,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,6T0TXzF0VSIc8QbUqJrB2w,222773,Short,2010,2010,2010s,64,1,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,1T3sDN0j3hzg6NE3dbiSmX,Sad
0BfVKJALJjpzNYIQiEgF2G,Waves,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,33PwUdsPOZRXQuEXMtIW3H,241292,Short,2016-09-30,2016,2010s,59,1,0.517,0.762,11,-5.806,0,0.0454,0.161,0.0,0.0897,0.351,156.928,1T3sDN0j3hzg6NE3dbiSmX,Sad
0bM5JsBjWU4RyYlMbp0voY,Wait,63MQldklfxkjYDoUE4Tppz,M83,5OD4H7aBoUxY83FeYXFrnX,343253,Long,2011-10-18,2011,2010s,1,0,0.426,0.228,2,-10.552,1,0.0322,0.203,0.14,0.0832,0.0826,147.986,1T3sDN0j3hzg6NE3dbiSmX,Sad
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,5CNckxfLf4TCoMOoxgAU8l,267520,Short,2019-10-25,2019,2010s,79,1,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,1T3sDN0j3hzg6NE3dbiSmX,Sad
2vpVR1L7Qfkd7D6qFNuorq,Pierre,2MuFzH1J5I6gGFYo2qhZmX,Ryn Weaver,4y35I9OJ5QD3pvAOIffnmf,202733,Short,2015-08-28,2015,2010s,71,1,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062,1T3sDN0j3hzg6NE3dbiSmX,Sad
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,5boy0Dm6JWz7YP8yIWdiyg,189000,Short,2021-01-12,2021,2020s,84,1,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,1T3sDN0j3hzg6NE3dbiSmX,Sad
59HA1SBz1DPCCvdDeILV7E,exile (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,285634,Short,2020-07-24,2020,2020s,52,1,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,1T3sDN0j3hzg6NE3dbiSmX,Sad
21vPjrAwqTWvNm4HqODEIY,Bitter (feat. Trevor Daniel),5qa31A9HySw3T7MKWI9bGg,FLETCHER,46JzNo2nsnGWzYyjnbPjL0,194749,Short,2020-09-25,2020,2020s,65,1,0.689,0.643,6,-6.142,0,0.0735,0.241,3.82e-05,0.127,0.405,136.002,1T3sDN0j3hzg6NE3dbiSmX,Sad
2f0pn9DkEJwAzXApnFh5cr,Someone To You,4qWnlmXWuGv2TtuxtIWlJX,BANNERS,7jPoliCU7TRA13Wro32AOD,219801,Short,2019-10-04,2019,2010s,79,1,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,1T3sDN0j3hzg6NE3dbiSmX,Sad
3hRV0jL3vUpRrcy398teAU,The Night We Met,6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,4sD1qg4jwTZR4mvR4Iflk5,208211,Short,2015-04-06,2015,2010s,81,1,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,1T3sDN0j3hzg6NE3dbiSmX,Sad
3gwoz4xZuye0agjYgrC2je,Easy,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,25bVTJuPSWiiwdxgjJGRUi,226781,Short,2020-07-15,2020,2020s,3,0,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967,1T3sDN0j3hzg6NE3dbiSmX,Sad
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,6P5NO5hzJbuOqSdyPB7SJM,Ashe,4yKwChgdGpJzf2nn3nPHfP,201083,Short,2019-02-14,2019,2010s,79,1,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,1T3sDN0j3hzg6NE3dbiSmX,Sad
3HZuxQ80VWOsBWws8XQdFB,F2020,1htYtUdXVMwR6HCSs821Lc,Avenue Beat,0bwBpa7inaWZChPEOnVTIk,181851,Short,2020-07-10,2020,2020s,1,0,0.702,0.597,2,-7.067,1,0.207,0.587,3.62e-06,0.112,0.383,85.016,1T3sDN0j3hzg6NE3dbiSmX,Sad
393MDhe62s8hbH8ETrlxe5,Mr. Rager,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,08eM9GRdr5BCCHNqS3Wwud,294226,Short,2010-11-09,2010,2010s,74,1,0.671,0.726,7,-8.689,1,0.0272,0.389,0.882,0.14,0.581,102.002,1T3sDN0j3hzg6NE3dbiSmX,Sad
1ugQtcwmKOXvKAYzhjncmv,Half A Man,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,61G7KL6rpj167r6H4CzS8C,179120,Short,2019-03-22,2019,2010s,76,1,0.507,0.204,0,-11.575,1,0.0504,0.855,0.0,0.143,0.343,77.765,1T3sDN0j3hzg6NE3dbiSmX,Sad
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,0LzVdypBGpn6dGuHqVGwwt,227693,Short,2018-11-30,2018,2010s,77,1,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,1T3sDN0j3hzg6NE3dbiSmX,Sad
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2Ek1q2haOnxVqhvVKqMvJe,215320,Short,2018-06-01,2018,2010s,75,1,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,1T3sDN0j3hzg6NE3dbiSmX,Sad
1KVczjazCcCCgM3gXXUl47,Roses (with Juice WRLD feat. Brendon Urie),5CiGnKThu5ctn9pBxv7DGa,benny blanco,7dQ734EW0iLvQfF6vBFNiZ,223542,Short,2018-12-07,2018,2010s,73,1,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,1T3sDN0j3hzg6NE3dbiSmX,Sad
2U5WueTLIK5WJLD7mvDODv,Wishing Well,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,6n9DKpOxwifT5hOXtgLZSL,194621,Short,2020-07-10,2020,2020s,85,1,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,1T3sDN0j3hzg6NE3dbiSmX,Sad
7lGKEWMXVWWTt3X71Bv44I,Unsteady,3NPpFNZtSTHheNBaWC82rB,X Ambassadors,7A8fZ2jjiu5heq7wNCutKN,193546,Short,2015-06-30,2015,2010s,76,1,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,1T3sDN0j3hzg6NE3dbiSmX,Sad
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,257266,Short,2016-12-09,2016,2010s,77,1,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,1T3sDN0j3hzg6NE3dbiSmX,Sad
5NORWMFC27ywGSZxi8uquP,Ophelia,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,5y1YWb4OONEGbxZQLRNUwO,160097,Short,2016-04-08,2016,2010s,79,1,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,1T3sDN0j3hzg6NE3dbiSmX,Sad
